422;sangria;sangria
588;orchidea;orchid
486;pink;pink
589;lily grey;lily grey
587;celery green;celery green
026;cobalto;cobalt blue
048;mattone;brick
075;rosa smoke;rosa smoke
224;verde inglese;english green
088;turchese;turquoise
347;cedro;cedro
119;fragola;strawberry
602;viola scuro;dark violet
017;blu navy;blue navy
055;nero;black
071;roccia;rock
078;sabbia;sand
371;latte;milk
158;vulcano;vulcano
422;sangria;sangria
588;orchidea;orchid
486;pink;pink
587;celery green;celery green
026;cobalto;cobalt blue
048;mattone;brick
075;rosa smoke;rosa smoke
224;verde inglese;english green
088;turchese;turquoise
347;cedro;cedro
119;fragola;strawberry
158;vulcano;vulcano
078;sabbia;sand
589;lily grey;lily grey
602;viola scuro;dark violet
017;blu navy;blue navy
055;nero;black
071;roccia;rock
371;latte;milk
371;latte;milk
125;multicolor;multicolor
017;blu navy;blue navy
075;rosa smoke;rosa smoke
026;cobalto;cobalt blue
078;sabbia;sand
048;mattone;brick
055;nero;black
071;roccia;rock
088;turchese;turquoise
371;latte;milk
602;viola scuro;dark violet
486;pink;pink
589;lily grey;lily grey
158;vulcano;vulcano
347;cedro;cedro
422;sangria;sangria
017;blu navy;blue navy
055;nero;black
026;cobalto;cobalt blue
075;rosa smoke;rosa smoke
048;mattone;brick
078;sabbia;sand
224;verde inglese;english green
588;orchidea;orchid
371;latte;milk
589;lily grey;lily grey
486;pink;pink
602;viola scuro;dark violet
017;blu navy;blue navy
055;nero;black
026;cobalto;cobalt blue
078;sabbia;sand
048;mattone;brick
224;verde inglese;english green
371;latte;milk
486;pink;pink
589;lily grey;lily grey
588;orchidea;orchid
602;viola scuro;dark violet
017;blu navy;blue navy
371;latte;milk
017;blu navy;blue navy
055;nero;black
026;cobalto;cobalt blue
088;turchese;turquoise
048;mattone;brick
224;verde inglese;english green
371;latte;milk
078;sabbia;sand
588;orchidea;orchid
589;lily grey;lily grey
017;blu navy;blue navy
055;nero;black
026;cobalto;cobalt blue
088;turchese;turquoise
048;mattone;brick
224;verde inglese;english green
371;latte;milk
588;orchidea;orchid
589;lily grey;lily grey
602;viola scuro;dark violet
017;blu navy;blue navy
088;turchese;turquoise
026;cobalto;cobalt blue
371;latte;milk
055;nero;black
422;sangria;sangria
587;celery green;celery green
588;orchidea;orchid
026;cobalto;cobalt blue
075;rosa smoke;rosa smoke
048;mattone;brick
224;verde inglese;english green
486;pink;pink
347;cedro;cedro
587;celery green;celery green
588;orchidea;orchid
589;lily grey;lily grey
071;roccia;rock
602;viola scuro;dark violet
017;blu navy;blue navy
055;nero;black
078;sabbia;sand
371;latte;milk
158;vulcano;vulcano
422;sangria;sangria
017;blu navy;blue navy
055;nero;black
026;cobalto;cobalt blue
078;sabbia;sand
048;mattone;brick
088;turchese;turquoise
347;cedro;cedro
587;celery green;celery green
371;latte;milk
588;orchidea;orchid
422;sangria;sangria
589;lily grey;lily grey
055;nero + argento;black + silver
017;blu navy + oro;blue navy + gold
008;bianco;white
088;turchese;turquoise
017;blu navy;blue navy
224;verde inglese;english green
055;nero;black
588;orchidea;orchid
017;blu navy + argento;blue navy + silver
224;verde inglese + argento;english green  + silver
048;mattone + argento;brick  + silver
