'001;013;CodeBarre;HLESG000-ECS01-070;ANSES LONGUES EN FAUX CUIR MARTELE;UNICA;10;9,600;96,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'002;014;CodeBarre;HLESG000-ECS02-054;ANSES LONGUES EN FAUX CUIR SNAKE;UNICA;10;9,700;97,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'003;015;CodeBarre;HLESGC00-ECS01-070;ANSES COURTES EN FAUX CUIR MARTELE;UNICA;10;7,750;77,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'004;016;CodeBarre;HLESGC00-ECS02-054;ANSES COURTES EN FAUX CUIR SNAKE;UNICA;10;9,000;90,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'005;017;CodeBarre;HLESGC00-ECS04-051;ANSES COURTES EN FAUX CUIR POMPON;UNICA;6;6,050;36,30;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'006;018;CodeBarre;HLESGC00-PES01-017;ANSES COURTES EN DAIM;UNICA;12;9,000;108,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'007;019;CodeBarre;HLESGC00-PES01-039;ANSES COURTES EN DAIM;UNICA;14;9,000;126,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'008;020;CodeBarre;HLESGC00-PES01-055;ANSES COURTES EN DAIM;UNICA;14;9,000;126,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'009;021;CodeBarre;HLESM800-TES19-341;ANSES COURTES MICRO-ANSES GOUTTE TISSU CHANEL;UNICA;4;9,000;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'010;022;CodeBarre;HLESPC00-ECS05-055;ANSES COURTES ET PLATES EN FAUX CUIR PATCH;UNICA;4;7,800;31,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'011;023;CodeBarre;HLESPC00-ECS26-055;ANSES COURTES ET PLATES EN FAUX CUIR COWBOY;UNICA;6;7,240;43,44;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'012;024;CodeBarre;HLESX710-ECS07-084;ANSES COURTES EXTRA SLIM ANGULAR O CITY EN FAUX CUIR EFFET GRIFFE;UNICA;6;9,360;56,16;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'013;025;CodeBarre;OBAGB002-EVS00-132;CORPS O BAG MINI EVA COMPOUND;UNICA;6;14,400;86,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'014;026;CodeBarre;OBAGB003-EVS00-018;CORPS O BASKET EVA COMPOUND;UNICA;2;13,800;27,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
'015;027;CodeBarre;OBAGB003-EVS00-020;CORPS O BASKET EVA COMPOUND;UNICA;2;13,800;27,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_50_0002786.txt;FAT;06/11/2018;2799,41;2745,41;2018 S1/OBAG/688 241096
