CodeBarre;HLESX710-ECS03-054; O bag summer 2018;45; manico extra slim angular;HLESX710;ECS03;054;naturale;natural
CodeBarre;HLESX710-ECS07-063; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;063;ottanio;teal
CodeBarre;HLESX710-ECS07-063; O bag summer 2018;45; manico extra slim angular;HLESX710;ECS07;063;ottanio;teal
CodeBarre;HLESX710-ECS07-084; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;084;testa di moro;dark brown
CodeBarre;HLESX710-ECS07-084; O bag summer 2018;45; manico extra slim angular;HLESX710;ECS07;084;testa di moro;dark brown
CodeBarre;HLESX710-ECS07-089; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;089;verde;green
CodeBarre;HLESX710-ECS07-089; O bag summer 2018;45; manico extra slim angular;HLESX710;ECS07;089;verde;green
CodeBarre;HLESX710-ECS07-183; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;183;viola;violet
CodeBarre;HLESX710-ECS07-183; O bag summer 2018;45; manico extra slim angular;HLESX710;ECS07;183;viola;violet
CodeBarre;HLESX800_ECS00--055;;18; manico extra slim goccia;HLESX800_ECS00;;055;nero;black
CodeBarre;HLESX800_ECS00--267;;18; manico extra slim goccia;HLESX800_ECS00;;267;fucsia;fucsia
CodeBarre;HLESX800_ECS00--484;;18; manico extra slim goccia;HLESX800_ECS00;;484;coral;coral
CodeBarre;HLESX800-ECS00-005; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;005;avio;air force blue
CodeBarre;HLESX800-ECS00-005; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS00;005;avio;air force blue
CodeBarre;HLESX800-ECS00-008; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-008; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-008; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-008; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-008; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-008; O bag summer 2018 .continuativo carry over;20; manico extra slim goccia;HLESX800;ECS00;008;bianco;white
CodeBarre;HLESX800-ECS00-009; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;009;blu;blue
CodeBarre;HLESX800-ECS00-009; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;009;blu;blue
CodeBarre;HLESX800-ECS00-017; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;17;blu navy;navy blue
CodeBarre;HLESX800-ECS00-018; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;18;bordeaux;burgundy
CodeBarre;HLESX800-ECS00-028; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;028;ecru;ecru
CodeBarre;HLESX800-ECS00-028; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;028;ecru;ecru
CodeBarre;HLESX800-ECS00-039; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;039;grigio;grey
CodeBarre;HLESX800-ECS00-039; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;039;grigio;grey
CodeBarre;HLESX800-ECS00-050; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;50;melanzana;aubergine
8058983596913;HLESX800-ECS00-052; O bag fall 2018;29; manico extra slim goccia;HLESX800;ECS00;52;muschio;moss green
CodeBarre;HLESX800-ECS00-052; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;052;muschio;moss green
CodeBarre;HLESX800-ECS00-052; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS00;052;muschio;moss green
CodeBarre;HLESX800-ECS00-054; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;054;naturale;natural
CodeBarre;HLESX800-ECS00-054; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS00;054;naturale;natural
CodeBarre;HLESX800-ECS00-055; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-055; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-055; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-055; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-055; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-055; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;55;nero;black
CodeBarre;HLESX800-ECS00-055; O bag summer 2018 .continuativo carry over;20; manico extra slim goccia;HLESX800;ECS00;055;nero;black
CodeBarre;HLESX800-ECS00-067; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;067;phard;blush pink
CodeBarre;HLESX800-ECS00-067; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS00;067;phard;blush pink
CodeBarre;HLESX800-ECS00-084; O bag '19 carry over .continuativo;19; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag '19 carry over .continuativo;21; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;84;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-084; O bag summer 2018 .continuativo carry over;20; manico extra slim goccia;HLESX800;ECS00;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS00-086; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;086;tortora;dove-grey
CodeBarre;HLESX800-ECS00-086; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;086;tortora;dove-grey
CodeBarre;HLESX800-ECS00-086; O bag 2018 .continuativo carry over;18; manico extra slim goccia;HLESX800;ECS00;086;tortora;dove-grey
CodeBarre;HLESX800-ECS00-086; O bag summer 2018 .continuativo carry over;20; manico extra slim goccia;HLESX800;ECS00;086;tortora;dove-grey
CodeBarre;HLESX800-ECS00-108; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;108;terracotta;terracotta
CodeBarre;HLESX800-ECS00-540; O bag fall 2018;30; manico extra slim goccia;HLESX800;ECS00;540;curry;curry
CodeBarre;HLESX800-ECS08-009; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS08;009;blu;blue
CodeBarre;HLESX800-ECS08-009; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS08;009;blu;blue
CodeBarre;HLESX800-ECS08-055; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS08;055;nero;black
CodeBarre;HLESX800-ECS08-055; O bag summer 2018;46; manico extra slim goccia;HLESX800;ECS08;055;nero;black
CodeBarre;HLESX800-ECS13-006; O bag spring 2018;38; manico extra slim goccia;HLESX800;ECS13;006;avorio;ivory
CodeBarre;HLESX800-ECS13-006; O bag summer 2018;39; manico extra slim goccia;HLESX800;ECS13;006;avorio;ivory
CodeBarre;HLESX800-ECS13-039; O bag spring 2018;38; manico extra slim goccia;HLESX800;ECS13;039;grigio;grey
CodeBarre;HLESX800-ECS13-039; O bag summer 2018;39; manico extra slim goccia;HLESX800;ECS13;039;grigio;grey
CodeBarre;HLESX800-ECS13-084; O bag spring 2018;38; manico extra slim goccia;HLESX800;ECS13;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS13-084; O bag summer 2018;39; manico extra slim goccia;HLESX800;ECS13;084;testa di moro;dark brown
CodeBarre;HLESX800-ECS13-087; O bag spring 2018;38; manico extra slim goccia;HLESX800;ECS13;087;taupe;taupe
CodeBarre;HLESX800-ECS13-087; O bag summer 2018;39; manico extra slim goccia;HLESX800;ECS13;087;taupe;taupe
CodeBarre;HLESXF00-ECS03-017; O bag fall 19;26; manico extra slim goccia;HLESXF00;ECS03;017;blu navy;blue navy
8050846033191;HLESXF00-ECS03-017; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;17;blu navy;navy blue
8050846033207;HLESXF00-ECS03-018; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;18;bordeaux;burgundy
8050846033269;HLESXF00-ECS03-050; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;50;melanzana;aubergine
8050846033252;HLESXF00-ECS03-055; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;55;nero;black
CodeBarre;HLESXF00-ECS03-084; O bag fall 19;26; manico extra slim goccia;HLESXF00;ECS03;084;testa di moro;dark brown
8050846033245;HLESXF00-ECS03-084; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;84;testa di moro;dark brown
8050846033221;HLESXF00-ECS03-540; O bag fall 2018;24; manico extra slim goccia;HLESXF00;ECS03;540;curry;curry
CodeBarre;HLESZ817-ECS00-017; O bag '19 carry over .continuativo;36; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;blue navy
CodeBarre;HLESZ817-ECS00-017; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;blue navy
8056099170201;HLESZ817-ECS00-017; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;17;blu navy;blue navy
CodeBarre;HLESZ817-ECS00-017; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;navy blue
CodeBarre;HLESZ817-ECS00-017; O bag winter 2018;118; manico + spallaccio goccia;HLESZ817;ECS00;17;blu navy;navy blue
CodeBarre;HLESZ817-ECS00-018; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;18;bordeaux;burgundy
CodeBarre;HLESZ817-ECS00-018; O bag winter 2018;118; manico + spallaccio goccia;HLESZ817;ECS00;18;bordeaux;burgundy
CodeBarre;HLESZ817-ECS00-054; O bag summer 2018 .continuativo carry over;57; manico + spallaccio goccia;HLESZ817;ECS00;054;naturale;natural
CodeBarre;HLESZ817-ECS00-055; O bag '19 carry over .continuativo;36; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag 2018 .continuativo carry over;43; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag 2018 .continuativo carry over;43; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag 2018 .continuativo carry over;43; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
8056099170225;HLESZ817-ECS00-055; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;55;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag summer 2018 .continuativo carry over;57; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black
CodeBarre;HLESZ817-ECS00-055; O bag winter 2018;118; manico + spallaccio goccia;HLESZ817;ECS00;55;nero;black
CodeBarre;HLESZ817-ECS00-067; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;067;phard;phard
CodeBarre;HLESZ817-ECS00-084; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
8050846035171;HLESZ817-ECS00-084; O bag spring 19;93; Manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
CodeBarre;HLESZ817-ECS00-084; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;ECS00;084;testa di moro;dark brown
CodeBarre;HLESZ817-ECS00-084; O bag winter 2018;118; manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
CodeBarre;HLESZ817-ECS00-092; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;092;verde scuro;dark green
CodeBarre;HLESZ817-ECS00-108; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;108;terracotta;terracotta
CodeBarre;HLESZ817-ECS00-108; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;ECS00;108;terracotta;terracotta
CodeBarre;HLESZ817-ECS00-132; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;132;biscotto;cookie
CodeBarre;HLESZ817-ECS00-133; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;133;grigio chiaro;light grey
CodeBarre;HLESZ817-ECS00-158; O bag fall 19;136; manico + spallaccio goccia;HLESZ817;ECS00;158;vulcano;volcano
CodeBarre;HLESZ817-ECS00-541; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;541;verde bosco;green forest
CodeBarre;HLESZ817-ECS00-541; O bag winter 2018;118; manico + spallaccio goccia;HLESZ817;ECS00;541;verde bosco;green forest
CodeBarre;HLESZ817-TES20-009; O bag fall 19;137; manico + spallaccio goccia;HLESZ817;TES20;009;blu;blue
CodeBarre;HLESZ817-TES20-009; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;9;blu;blue
CodeBarre;HLESZ817-TES20-009; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;009;blu;blue
CodeBarre;HLESZ817-TES20-055; O bag fall 19;137; manico + spallaccio goccia;HLESZ817;TES20;055;nero;black
CodeBarre;HLESZ817-TES20-055; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;055;nero;black
CodeBarre;HLESZ817-TES20-078; O bag fall 19;137; manico + spallaccio goccia;HLESZ817;TES20;078;sabbia;sand
CodeBarre;HLESZ817-TES20-078; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;78;sabbia;sand
CodeBarre;HLESZ817-TES20-078; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;078;sabbia;sand
CodeBarre;HLESZ817-TES20-078; O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;078;sabbia;sand
CodeBarre;HLESZ817-TES20-108; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;108;terracotta;terracotta
CodeBarre;HLESZ817-TES20-139; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;139;mela;apple
CodeBarre;HLESZ817-TES20-139; O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;139;mela;apple
CodeBarre;HLESZ817-TES20-484; O bag flash beach 2018;64; manico sporty + spallaccio O;HLESZ817;TES20;484;coral;coral
CodeBarre;HLESZ817-TES20-484; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;484;coral;coral
CodeBarre;HLESZ817-TES20-484; O bag summer 2018;128; manici e tracolle manico;HLESZ817;TES20;484;coral;coral
CodeBarre;HLESZ817-TES20-509; O bag flash beach 2018;64; manico sporty + spallaccio O;HLESZ817;TES20;509;moka;moka
CodeBarre;HLESZ817-TES20-509; O bag spring 19;93; manico + spallaccio goccia;HLESZ817;TES20;509;moka;moka
CodeBarre;HLESZ817-TES20-509; O bag summer '19;122; manico + spallaccio goccia;HLESZ817;TES20;509;moka;mocha
CodeBarre;HLESZ817-TESAD-026; O bag summer '19;123; manico + spallaccio goccia;HLESZ817;TESAD;026;cobalto;cobalt
CodeBarre;HLESZ817-TESP2-549; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;TESP2;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;HLESZ817-TESP2-551; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;TESP2;551;blu navy/rosso;navy blue/red
CodeBarre;HLEZ817-TESI4-488; O bag spring 2018;148; manico + spallaccio goccia;HLEZ817;TESI4;488;bluette/rosso/azzurro;bright blue/red/light blue
CodeBarre;HLEZ817-TESI5-036; O bag spring 2018;149; manico + spallaccio goccia;HLEZ817;TESI5;036;giallo;yellow
CodeBarre;HLEZ817-TESI5-055; O bag spring 2018;149; manico + spallaccio goccia;HLEZ817;TESI5;055;nero;black
CodeBarre;HLEZ817-TESI5-076; O bag spring 2018;149; manico + spallaccio goccia;HLEZ817;TESI5;076;rosso;red
CodeBarre;IMPI19F2IMP77IMP--054; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;054;naturale;natural
CodeBarre;IMPI19F2IMP77IMP--054; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;054;naturale;natural
CodeBarre;IMPI19F2IMP77IMP--055; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;055;nero;black
CodeBarre;IMPI19F2IMP77IMP--063; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;063;ottanio;teal
CodeBarre;IMPI19F2IMP77IMP--072; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;072;rosa;pink
CodeBarre;IMPI19F2IMP77IMP--078; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;078;sabbia;sand
CodeBarre;IMPI19F2IMP77IMP--088; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;088;turchese;turquoise
CodeBarre;IMPI19F2IMP77IMP--089; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;089;verde;green
CodeBarre;IMPI19F2IMP77IMP--119; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;119;fragola;strawberry
CodeBarre;IMPI19F2IMP77IMP--130; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;130;azzurro;azure
CodeBarre;IMPI19F2IMP77IMP--347; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;347;cedro;citrus
CodeBarre;IMPI19F2IMP77IMP--347; O bag summer '19;136; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;347;cedro;citrus
CodeBarre;IMPI19F2IMP77IMP--422; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;422;sangria;sangria
CodeBarre;IMPI19F2IMP77IMP--486; O bag summer '19;135; Accessorio pin sacchetto;IMPI19F2IMP77IMP;;486;pink;pink
CodeBarre;IMPI19O2IMP76IMP--026; O bag summer '19;137; Accessori pin forme varie;IMPI19O2IMP76IMP;;026;blu cobalto;cobalt blue
CodeBarre;OBAGA000-ECS00-039; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;039;grigio;grey
CodeBarre;OBAGA000-ECS00-039; O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;039;grigio;grey
CodeBarre;OBAGA000-ECS00-108; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;108;terracotta;terracotta
CodeBarre;OBAGA000-ECS00-108; O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;108;terracotta;terracotta
CodeBarre;OBAGA000-ECS00-118; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;118;cielo;sky blue
CodeBarre;OBAGA000-ECS00-118; O bag summer 2018;64; accessorio clip ecopelle;OBAGA000;ECS00;118;cielo;sky blue
8050846060555;OBAGA000-ECS07-026; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;26;cobalto;cobalt blue
CodeBarre;OBAGA000-ECS07-026; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;026;cobalto;cobalt
8050846060586;OBAGA000-ECS07-048; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;48;mattone;brick
CodeBarre;OBAGA000-ECS07-048; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;048;mattone;brick
CodeBarre;OBAGA000-ECS07-071; O bag fall 19;47; accessorio clip ecopelle;OBAGA000;ECS07;071;latte;milk
CodeBarre;OBAGA000-ECS07-078; O bag fall 19;47; accessorio clip ecopelle;OBAGA000;ECS07;078;sabbia;sand
8050846060579;OBAGA000-ECS07-078; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;78;sabbia;sand
CodeBarre;OBAGA000-ECS07-078; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;078;sabbia;sand
CodeBarre;OBAGA000-ECS07-119; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;119;fragola;strawberry
8050846060562;OBAGA000-ECS07-224; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;224;verde inglese;english green
CodeBarre;OBAGA000-ECS07-224; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;224;verde inglese;english green
CodeBarre;OBAGA000-ECS07-371; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;371;latte;milk
CodeBarre;OBAGA000-ECS07-422; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;422;sangria;sangria
8050846060616;OBAGA000-ECS07-486; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;486;pink;pink
CodeBarre;OBAGA000-ECS07-486; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;486;pink;pink
8050846060593;OBAGA000-ECS07-587; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;587;celery green;celery green
CodeBarre;OBAGA000-ECS07-587; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;587;celery green;celery green
8050846060609;OBAGA000-ECS07-588; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;588;orchidea;orchid
CodeBarre;OBAGA000-ECS07-588; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;588;orchidea;orchid
8050846060623;OBAGA000-ECS07-589; O bag spring 19;38; accessorio Clip saffiano;OBAGA000;ECS07;589;lily grey;lily grey
CodeBarre;OBAGA000-ECS07-589; O bag summer '19;64; accessorio clip ecopelle;OBAGA000;ECS07;589;lily grey;lily grey
CodeBarre;OBAGA000-ECS40-004; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;4;argento;silver
CodeBarre;OBAGA000-ECS40-008; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;8;bianco;white
CodeBarre;OBAGA000-ECS40-017; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;17;blu navy + oro;navy blue + gold
CodeBarre;OBAGA000-ECS40-017; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;17;blu navy + oro;blue navy + gold
CodeBarre;OBAGA000-ECS40-017; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;17;blu navy;blue navy
CodeBarre;OBAGA000-ECS40-018; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;18;bordeaux + oro;burgundy + gold
CodeBarre;OBAGA000-ECS40-018; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;18;bordeaux;burgundy
CodeBarre;OBAGA000-ECS40-026; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;26;cobalto;cobalt
CodeBarre;OBAGA000-ECS40-036; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;36;giallo;yellow
CodeBarre;OBAGA000-ECS40-039; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;39;grigio;grey
CodeBarre;OBAGA000-ECS40-050; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;50;melanzana;aubergine
CodeBarre;OBAGA000-ECS40-054; O bag '19 carry over .continuativo;25; accessorio clip ecopelle;OBAGA000;ECS40;054;naturale;natural
CodeBarre;OBAGA000-ECS40-054; O bag '19 carry over .continuativo;28; accessorio clip ecopelle;OBAGA000;ECS40;054;naturale;natural
CodeBarre;OBAGA000-ECS40-055; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;55;nero;black
CodeBarre;OBAGA000-ECS40-075; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;75;rosa smoke + oro;rosa smoke + gold
CodeBarre;OBAGA000-ECS40-075; O bag summer '19;65; accessorio clip ecopelle;OBAGA000;ECS40;075;rosa smoke;smoke pink
CodeBarre;OBAGA000-ECS40-084; O bag '19 carry over .continuativo;25; accessorio clip ecopelle;OBAGA000;ECS40;084;testa di moro;dark brown
CodeBarre;OBAGA000-ECS40-084; O bag '19 carry over .continuativo;28; accessorio clip ecopelle;OBAGA000;ECS40;084;testa di moro;dark brown
CodeBarre;OBAGA000-ECS40-084; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;84;testa di moro;dark brown
CodeBarre;OBAGA000-ECS40-086; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;86;tortora;dove - grey
CodeBarre;OBAGA000-ECS40-371; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;371;latte;milk
CodeBarre;OBAGA000-ECS40-422; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;422;sangria;sangria
CodeBarre;OBAGA000-ECS40-479; O bag spring 19;37; accessorio Clip + oro;OBAGA000;ECS40;479;skyway;skyway
CodeBarre;OBAGA000-ECS40-483; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS40;483;champagne - oro;champagne - gold
CodeBarre;OBAGA000-ECS40-541; O bag fall 2018;39; accessorio clip ecopelle;OBAGA000;ECS40;541;verde bosco + oro;green forest + gold
CodeBarre;OBAGA000-ECS40-548; O bag fall 2018;42; accessorio clip ecopelle;OBAGA000;ECS40;548;bionda;blonde
CodeBarre;OBAGA000-ECS42-002; O bag winter 2018;125; accessorio ecopelle opaca;OBAGA000;ECS42;2;amaranto;amaranth
CodeBarre;OBAGA000-ECS42-011; O bag winter 2018;125; accessorio ecopelle opaca;OBAGA000;ECS42;11;blu - nero;blue - black
CodeBarre;OBAGA000-ECS42-017; O bag fall 19;46; accessorio clip ecopelle;OBAGA000;ECS42;017;blu navy;blue navy
CodeBarre;OBAGA000-ECS42-017; O bag summer '19;63; accessorio clip ecopelle;OBAGA000;ECS42;017;blu navy;navy blue
CodeBarre;OBAGA000-ECS42-017; O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;017;blu navy - argento;navy blue - silver
CodeBarre;OBAGA000-ECS42-017; O bag winter 2018;124; accessorio ecopelle opaca;OBAGA000;ECS42;17;blu navy;navy blue
CodeBarre;OBAGA000-ECS42-017; O bag winter 2018;124; accessorio ecopelle opaca;OBAGA000;ECS42;17;blu navy;navy blue
CodeBarre;OBAGA000-ECS42-018; O bag winter 2018;124; accessorio ecopelle opaca;OBAGA000;ECS42;18;bordeaux;burgundy
CodeBarre;OBAGA000-ECS42-026; O bag fall 19;46; accessorio clip ecopelle;OBAGA000;ECS42;026;cobalto;cobalt
CodeBarre;OBAGA000-ECS42-026; O bag summer '19;63; accessorio clip ecopelle;OBAGA000;ECS42;026;cobalto;cobalt
CodeBarre;OBAGA000-ECS42-026; O bag summer 2018;63; accessorio clip ecopelle;OBAGA000;ECS42;026;cobalto - argento;cobalt blue - silver
CodeBarre;OBAGA000-ECS42-036; O bag fall 19;46; accessorio clip ecopelle;OBAGA000;ECS42;036;giallo;yellow
