'001;048;8051770308782;HLESG000-ECS01-008;ANSES LONGUES EN FAUX CUIR MARTELE;UNICA;4;9,600;38,40;ANSES/F.CUIR    ;WHITE;L    ;bianco;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'002;045;8051770308744;HLESG000-ECS01-055;ANSES LONGUES EN FAUX CUIR MARTELE;UNICA;6;9,600;57,60;ANSES/F.CUIR    ;BLACK;L    ;nero;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'003;046;8051770308751;HLESG000-ECS01-084;ANSES LONGUES EN FAUX CUIR MARTELE;UNICA;6;9,600;57,60;ANSES/F.CUIR    ;BROWN;L    ;testa di moro;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'004;047;8051770308775;HLESG000-ECS01-086;ANSES LONGUES EN FAUX CUIR MARTELE;UNICA;4;9,600;38,40;ANSES/F.CUIR    ;DOVE ;L    ;tortora;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'005;042;8058983594889;HLESG000-ECS04-026;ANSES LONGUES EN FAUX CUIR POMPON;UNICA;4;7,030;28,12;ANSES/F.CUIR    ;COBAL;L    ;cobalto;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'006;043;8051770308706;HLESG000-PES00-054;ANSES LONGUES EN CUIR;UNICA;6;16,200;97,20;ANSES/CUIR      ;NATUR;L    ;naturale;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'007;044;8051770308683;HLESG000-PES00-055;ANSES LONGUES EN CUIR;UNICA;6;16,200;97,20;OBODY           ;TURQU;0;nero;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'008;049;CodeBarre;HLESG000-PES01-017;ANSES LONGUES EN DAIM;UNICA;3;10,500;31,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'009;001;8050450212043;HLESG000-ROS00-008;ANSES LONGUES EN CORDE;UNICA;6;7,390;44,34;ANSES/CORDE     ;WHITE;L    ;bianco;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'010;050;8050450213668;HLESG000-ROS00-054;ANSES LONGUES EN CORDE;UNICA;20;7,390;147,80;ANSES/CORDE     ;NATUR;L    ;naturale;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'011;051;8051770309055;HLESG000-ROS00-055;ANSES LONGUES EN CORDE;UNICA;20;7,390;147,80;ANSES/CORDE     ;BLACK;L    ;nero;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'012;083;8050846082458;HLESGC19-EVS54-026;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38; ; ; ;cobalto;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'013;082;8050846082427;HLESGC19-EVS54-055;ANSES COURTES EVA COMPOUND EFFET BAMBOU + GOUTTE;UNICA;2;15,190;30,38;ANSES/BAMBOU    ;BLACK;0;nero;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'014;084;8050846001558;HLESX800-ECS00-009;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;4;7,800;31,20;ANSES/PLA.GOUTXS;BLUE ;S    ;blu;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'015;085;8058983596920;HLESX800-ECS00-055;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;6;7,800;46,80;ANSES/PLA.GOUTXS;BLACK;S    ;nero;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'016;002;8058333587646;OBAGB001-EVS00-002;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;28,80;OBODY           ;AMARA;0;amaranto;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'017;003;CodeBarre;OBAGB001-EVS00-005;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;28,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'018;004;8050450217574;OBAGB001-EVS00-017;CORPS O BAG EVA COMPOUND;UNICA;4;14,400;57,60;OBODY           ;NAVY ;0;blu navy;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
'019;008;8050846042100;OBAGB001-EVS00-048;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;28,80;OBODY           ;BRIQU;0;mattone;FAT_2019_50_0001608.txt;FAT;25/07/2019;2309,48;2255,48;2017 RI/OBAG/19009 338321
