 01;;Fichier;;2019-10-Reassort/FAT_50_2064.txt
 02;;Boutique;;TOULOUSE
 03;;Ref. facture;;2019 50 2064 08/10/2019
 04;;Total facture;;1533,10
 05;;Total produits;;1458,1
 06;;Cumul montant;;1458.1;;Etat courant = 'fichierTraite'
 07;CONTROLE MONTANT OK;;1458,1;1458,1
'001;037;OBAGB001-EVS00-017;CORPS O BAG EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'002;003;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'003;004;OBAGB001-EVS00-071;CORPS O BAG EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'004;005;OBAGB001-EVS00-078;CORPS O BAG EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'005;007;OBAGB001-EVS00-136;CORPS O BAG EVA COMPOUND;UNICA;1;14,400;14,40;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'006;001;OBAGB001-EVS00-371;CORPS O BAG EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'007;006;OBAGB001-EVS00-614;CORPS O BAG EVA COMPOUND;UNICA;2;14,400;28,80;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'008;014;OBAGB002-EVS00-017;CORPS O BAG MINI EVA COMPOUND;UNICA;5;14,400;72,00;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'009;015;OBAGB002-EVS00-038;CORPS O BAG MINI EVA COMPOUND;UNICA;5;14,400;72,00;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'010;016;OBAGB002-EVS00-055;CORPS O BAG MINI EVA COMPOUND;UNICA;10;14,400;144,00;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'011;020;OBAGB002-EVS00-108;CORPS O BAG MINI EVA COMPOUND;UNICA;3;14,400;43,20;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'012;019;OBAGB002-EVS00-136;CORPS O BAG MINI EVA COMPOUND;UNICA;2;14,400;28,80;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'013;018;OBAGB002-EVS00-371;CORPS O BAG MINI EVA COMPOUND;UNICA;5;14,400;72,00;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'014;017;OBAGB002-EVS00-614;CORPS O BAG MINI EVA COMPOUND;UNICA;5;14,400;72,00;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
'015;011;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA;2;14,160;28,32;FAT_50_2064.txt;FAT;08/10/2019;1533,10;1458,1;2017 RI/OBAG/19796 365725
