'001;001;HLESX200-ECS00-028;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;20;9,000;180,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'002;031;HLESX200-ECS00-084;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;16;9,000;144,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'003;003;HLESX200-ECS00-158;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;9,000;90,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'004;004;HLESX200-ECS00-221;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;9,000;90,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'005;005;HLESX800-ECS00-008;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'006;007;HLESX800-ECS00-009;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'007;006;HLESX800-ECS00-028;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'008;008;HLESX800-ECS00-084;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'009;009;HLESX800-ECS00-158;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;8;7,800;62,40;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'010;010;OBAGB002-EVS00-017;CORPS O BAG MINI EVA COMPOUND;UNICA;8;14,400;115,20;blu navy;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'011;011;OBAGB002-EVS00-347;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;cedro;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'012;012;OBAGB002-EVS00-484;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'013;013;OBAGB002-EVS00-587;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;celery green;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'014;014;OBAGB002-EVS00-588;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;orchidea;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'015;015;OBAGB002-EVS00-589;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;lily grey;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
