'001;001;CodeBarre;HLESX200-ECS00-028;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;20;9,000;180,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'002;031;CodeBarre;HLESX200-ECS00-084;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;16;9,000;144,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'003;003;CodeBarre;HLESX200-ECS00-158;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;9,000;90,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'004;004;CodeBarre;HLESX200-ECS00-221;ANSES LONGUES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;9,000;90,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'005;005;CodeBarre;HLESX800-ECS00-008;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'006;007;CodeBarre;HLESX800-ECS00-009;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'007;006;CodeBarre;HLESX800-ECS00-028;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'008;008;CodeBarre;HLESX800-ECS00-084;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;10;7,800;78,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'009;009;CodeBarre;HLESX800-ECS00-158;ANSES COURTES EXTRA SLIM GOUTTE EN FAUX CUIR;UNICA;8;7,800;62,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'010;010;8050450218335;OBAGB002-EVS00-017;CORPS O BAG MINI EVA COMPOUND;UNICA;8;14,400;115,20;MINIOBODY       ;NAVY ;0;blu navy;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'011;011;8050846006546;OBAGB002-EVS00-347;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;MINIOBODY       ;CEDRO;0;cedro;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'012;012;CodeBarre;OBAGB002-EVS00-484;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'013;013;8050846062832;OBAGB002-EVS00-587;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60; ; ; ;celery green;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'014;014;8050846062825;OBAGB002-EVS00-588;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60; ; ; ;orchidea;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'015;015;8050846062849;OBAGB002-EVS00-589;CORPS O BAG MINI EVA COMPOUND;UNICA;4;14,400;57,60; ; ; ;lily grey;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'016;002;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;4;0,010;0,04;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'017;030;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;4;0,010;0,04;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'018;027;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;4;0,010;0,04;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'019;026;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;8;0,010;0,08;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'020;025;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;4;0,010;0,04;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'021;024;CodeBarre;OBAGK400-CAS03-227;PACKAGING GARANTIE CORPS PAPIER IMPRIME;UNICA;4;0,010;0,04;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'022;029;CodeBarre;OBAGK700-TESI8-008-M;PACKAGING SACHETS EN TISSU TNT;M;8;0,320;2,56;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'023;028;CodeBarre;OBAGK700-TESI8-008-M;PACKAGING SACHETS EN TISSU TNT;M;4;0,320;1,28;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'024;023;CodeBarre;OBAGK700-TESI8-008-M;PACKAGING SACHETS EN TISSU TNT;M;4;0,320;1,28;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'025;016;CodeBarre;OCLKS007-SIS01-008-S;O CLOCK BRACELET COVER EN SILICONE;S;20;3,600;72,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'026;017;CodeBarre;OCLKS007-SIS01-041-S;O CLOCK BRACELET COVER EN SILICONE;S;16;3,600;57,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'027;018;CodeBarre;OCLKS007-SIS01-053-S;O CLOCK BRACELET COVER EN SILICONE;S;8;3,600;28,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'028;019;CodeBarre;OCLKS007-SIS01-059-S;O CLOCK BRACELET COVER EN SILICONE;S;20;3,600;72,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'029;020;CodeBarre;OCLKS007-SIS01-071-S;O CLOCK BRACELET COVER EN SILICONE;S;20;3,600;72,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'030;022;CodeBarre;OCLKS007-SIS01-086-S;O CLOCK BRACELET COVER EN SILICONE;S;10;3,600;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2019_50_0000445.txt;FAT;18/02/2019;1699,40;1661,4;2017 RI/OBAG/16895 284086
'031;021;CodeBarre;OCLKS007 SIS01-Modèle-133-S;O CLOCK BRACELET COVER EN SILICONE;S;FAT_2019_50_0000445.txt;FAT;18/02/2019;CodeBarre;CodeBarre;CodeBarre;CodeBarre;1699,40;1661,4;2017 RI/OBAG/16895 284086;CodeBarre;CodeBarre;CodeBarre
