XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
CodeBarre;OBAGB002-EVS00-071; O bag spring 2018 .continuativo carry over;5; scocca O bag mini;OBAGB002;EVS00;071;roccia;rock;
CodeBarre;OBAGB002-EVS00-055; O bag spring 2018 .continuativo carry over;5; scocca O bag mini;OBAGB002;EVS00;055;nero;black;
CodeBarre;OBAGB009-EVS00-133; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;133;grigio chiaro;light grey;
CodeBarre;OBAGB009-EVS00-371; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;371;latte;milk;
CodeBarre;OBAGB009-EVS00-017; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB009-EVS00-078; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;078;sabbia;sand;
CodeBarre;OBAGB009-EVS00-071; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;071;roccia;rock;
CodeBarre;OBAGB009-EVS00-055; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;055;nero;black;
CodeBarre;OBAGB009-EVS00-158; O bag spring 2018 .continuativo carry over;6; scocca O bag '50;OBAGB009;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB010-EVS00-017; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB010-EVS00-158; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB010-EVS00-078; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;078;sabbia;sand;
CodeBarre;OBAGB010-EVS00-071; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;071;roccia;rock;
CodeBarre;OBAGB010-EVS00-055; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;055;nero;black;
CodeBarre;OBAGB010-EVS00-371; O bag spring 2018 .continuativo carry over;7; scocca O city;OBAGB010;EVS00;371;latte;milk;
CodeBarre;OBAGB016-EVS00-017; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB016-EVS00-158; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB016-EVS00-078; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;078;sabbia;sand;
CodeBarre;OBAGB016-EVS00-371; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;371;latte;milk;
CodeBarre;OBAGB016-EVS00-071; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;071;roccia;rock;
CodeBarre;OBAGB016-EVS00-055; O bag spring 2018 .continuativo carry over;8; scocca O moon;OBAGB016;EVS00;055;nero;black;
CodeBarre;OBAGB017-EVS00-017; O bag spring 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB017-EVS00-158; O bag spring 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB017-EVS00-071; O bag spring 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;071;roccia;rock;
CodeBarre;OBAGB017-EVS00-371; O bag spring 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;371;latte;milk;
CodeBarre;OBAGB017-EVS00-055; O bag spring 2018 .continuativo carry over;9; scocca O moon light;OBAGB017;EVS00;055;nero;black;
CodeBarre;OBAGB206-EVS00-371; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;371;latte;milk;
CodeBarre;OBAGB206-EVS00-133; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;133;grigio chiaro;light grey;
CodeBarre;OBAGB206-EVS00-017; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB206-EVS00-158; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB206-EVS00-078; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;078;sabbia;sand;
CodeBarre;OBAGB206-EVS00-071; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;071;roccia;rock;
CodeBarre;OBAGB206-EVS00-055; O bag spring 2018 .continuativo carry over;10; scocca sotto O pocket;OBAGB206;EVS00;055;nero;black;
CodeBarre;OBAGB019-EVS00-017; O bag spring 2018 .continuativo carry over;11; scocca O square;OBAGB019;EVS00;017;blu navy;navy blue;
CodeBarre;OBAGB019-EVS00-158; O bag spring 2018 .continuativo carry over;11; scocca O square;OBAGB019;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB019-EVS00-078; O bag spring 2018 .continuativo carry over;11; scocca O square;OBAGB019;EVS00;078;sabbia;sand;
CodeBarre;OBAGB019-EVS00-371; O bag spring 2018 .continuativo carry over;11; scocca O square;OBAGB019;EVS00;371;latte;milk;
CodeBarre;OBAGB019-EVS00-055; O bag spring 2018 .continuativo carry over;11; scocca O square;OBAGB019;EVS00;055;nero;black;
CodeBarre;HLESG000-ECS01-028; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;028;ecru;ecru;
CodeBarre;HLESG000-ECS01-008; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;008;bianco;white;
CodeBarre;HLESG000-ECS01-008; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;008;bianco;white;
CodeBarre;HLESG000-ECS01-039; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;039;grigio;grey;
CodeBarre;HLESG000-ECS01-055; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;055;nero;black;
CodeBarre;HLESG000-ECS01-009; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;009;blu;blue;
CodeBarre;HLESG000-ECS01-086; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;086;tortora;dove-grey;
CodeBarre;HLESG000-ECS01-055; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;055;nero;black;
CodeBarre;HLESG000-ECS01-084; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESG000-ECS01-084; O bag spring 2018 .continuativo carry over;14; manico lungo ecopelle;HLESG000;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESG000-ROS00-054; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;054;naturale;natural;
CodeBarre;HLESG000-ROS00-008; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;008;bianco;white;
CodeBarre;HLESG000-ROS00-055; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;055;nero;black;
CodeBarre;HLESG000-ROS00-084; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;084;testa di moro;dark brown;
CodeBarre;HLESG000-ROS00-054; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;054;naturale;natural;
CodeBarre;HLESG000-ROS00-055; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;055;nero;black;
CodeBarre;HLESG000-ROS00-009; O bag spring 2018 .continuativo carry over;15; manico lungo corda;HLESG000;ROS00;009;blu;blue;
CodeBarre;HLESGC00-ECS01-028; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;028;ecru;ecru;
CodeBarre;HLESGC00-ECS01-008; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;008;bianco;white;
CodeBarre;HLESGC00-ECS01-039; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;039;grigio;grey;
CodeBarre;HLESGC00-ECS01-009; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;009;blu;blue;
CodeBarre;HLESGC00-ECS01-055; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;055;nero;black;
CodeBarre;HLESGC00-ECS01-084; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ECS01-008; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;008;bianco;white;
CodeBarre;HLESGC00-ECS01-055; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;055;nero;black;
CodeBarre;HLESGC00-ECS01-086; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;086;tortora;dove-grey;
CodeBarre;HLESGC00-ECS01-084; O bag spring 2018 .continuativo carry over;16; manico corto ecopelle;HLESGC00;ECS01;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ROS00-054; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;054;naturale;natural;
CodeBarre;HLESGC00-ROS00-008; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;008;bianco;white;
CodeBarre;HLESGC00-ROS00-055; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;055;nero;black;
CodeBarre;HLESGC00-ROS00-084; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;084;testa di moro;dark brown;
CodeBarre;HLESGC00-ROS00-054; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;054;naturale;natural;
CodeBarre;HLESGC00-ROS00-055; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;055;nero;black;
CodeBarre;HLESGC00-ROS00-009; O bag spring 2018 .continuativo carry over;17; manico corto corda;HLESGC00;ROS00;009;blu;blue;
CodeBarre;HLESZ817-ECS00-017; O bag spring 2018 .continuativo carry over;18; manico + spallaccio goccia;HLESZ817;ECS00;017;blu navy;navy blue;
CodeBarre;HLESZ817-ECS00-055; O bag spring 2018 .continuativo carry over;18; manico + spallaccio goccia;HLESZ817;ECS00;055;nero;black;
CodeBarre;SHOUC006-MTS01-055; O bag spring 2018 .continuativo carry over;19; tracolla catena O pocket;SHOUC006;MTS01;055;nero;black;
CodeBarre;SHOUC006-MTS01-055; O bag spring 2018 .continuativo carry over;19; tracolla catena O pocket;SHOUC006;MTS01;055;vernice nero;patent black;
CodeBarre;SHOUC006-MTS01-004; O bag spring 2018 .continuativo carry over;19; tracolla catena O pocket;SHOUC006;MTS01;004;argento;silver;
CodeBarre;SHOUC006-MTS01-061; O bag spring 2018 .continuativo carry over;19; tracolla catena O pocket;SHOUC006;MTS01;061;oro;gold;
CodeBarre;SHOUC006-MTS01-348; O bag spring 2018 .continuativo carry over;19; tracolla catena O pocket;SHOUC006;MTS01;348;ottone invecchiato;aged brass;
CodeBarre;SHOUC400-MES01-008; O bag spring 2018 .continuativo carry over;20; tracolla catena goccia forata;SHOUC400;MES01;008;bianco;white;
CodeBarre;SHOUC400-MES01-084; O bag spring 2018 .continuativo carry over;20; tracolla catena goccia forata;SHOUC400;MES01;084;testa di moro;dark brown;
CodeBarre;SHOUC400-MES01-055; O bag spring 2018 .continuativo carry over;20; tracolla catena goccia forata;SHOUC400;MES01;055;nero;black;
CodeBarre;SHOUC400-MES01-004; O bag spring 2018 .continuativo carry over;20; tracolla catena goccia forata;SHOUC400;MES01;004;argento;silver;
CodeBarre;SHOUA306-ECS42-008; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;008;bianco;white;
CodeBarre;SHOUA306-ECS42-054; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;054;naturale;natural;
CodeBarre;SHOUA306-ECS42-055; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;055;nero;black;
CodeBarre;SHOUA306-ECS42-054; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;054;naturale + oro;natural + gold;
CodeBarre;SHOUA306-ECS42-055; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;055;nero + argento;black + silver;
CodeBarre;SHOUA306-ECS42-084; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;084;testa di moro + ottone;dark brown + aged brass;
CodeBarre;SHOUA306-ECS42-055; O bag spring 2018 .continuativo carry over;21; accessorio clip ecopelle;SHOUA306;ECS42;055;vernice nero + oro;patent black + gold;
CodeBarre;SHOUA203-ECS08-008; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;008;bianco;white;
CodeBarre;SHOUA203-ECS08-055; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;055;nero;black;
CodeBarre;SHOUA203-ECS08-054; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;054;naturale;natural;
CodeBarre;SHOUA203-ECS08-084; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;084;testa di moro;dark brown;
CodeBarre;SHOUA203-ECS08-055; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;055;vernice nero + oro;patent black + gold;
CodeBarre;SHOUA203-ECS08-084; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;084;testa di moro + ottone;dark brown + aged brass;
CodeBarre;SHOUA203-ECS08-055; O bag spring 2018 .continuativo carry over;22; tracolla accessori goccia;SHOUA203;ECS08;055;nero + argento;black + silver;
CodeBarre;SHOUG000-PES00-054; O bag spring 2018 .continuativo carry over;23; tracolla lunga pelle;SHOUG000;PES00;054;naturale;natural;
CodeBarre;OBAGT001-FAS02-008; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;008;bianco;white;
CodeBarre;OBAGT001-FAS02-008; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;008;bianco;white;
CodeBarre;OBAGT001-FAS02-055; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;055;nero;black;
CodeBarre;OBAGT001-FAS02-004; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;004;argento;silver;
CodeBarre;OBAGT001-FAS02-078; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;078;sabbia;sand;
CodeBarre;OBAGT001-FAS02-086; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;086;tortora;dove-grey;
CodeBarre;OBAGT001-FAS02-039; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;039;grigio;grey;
CodeBarre;OBAGT001-FAS02-055; O bag spring 2018 .continuativo carry over;26; bordo O bag ecopelliccia;OBAGT001;FAS02;055;nero;black;
CodeBarre;OBAGT001-FAS04-134; O bag spring 2018 .continuativo carry over;27; bordo O bag ecopelliccia;OBAGT001;FAS04;134;antracite;anthracite;
CodeBarre;OBAGT001-FAS04-039; O bag spring 2018 .continuativo carry over;27; bordo O bag ecopelliccia;OBAGT001;FAS04;039;grigio;grey;
CodeBarre;OBAGT001-LAS04-008; O bag spring 2018 .continuativo carry over;28; bordo O bag lana coste;OBAGT001;LAS04;008;bianco;white;
CodeBarre;OBAGT001-LAS04-086; O bag spring 2018 .continuativo carry over;28; bordo O bag lana coste;OBAGT001;LAS04;086;tortora;dove-grey;
CodeBarre;OBAGT001-LAS04-055; O bag spring 2018 .continuativo carry over;28; bordo O bag lana coste;OBAGT001;LAS04;055;nero;black;
CodeBarre;OBAGT002-FAS02-008; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;008;bianco;white;
CodeBarre;OBAGT002-FAS02-078; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;078;sabbia;sand;
CodeBarre;OBAGT002-FAS02-039; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;039;grigio;grey;
CodeBarre;OBAGT002-FAS02-008; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;008;bianco;white;
CodeBarre;OBAGT002-FAS02-004; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;004;argento;silver;
CodeBarre;OBAGT002-FAS02-055; O bag spring 2018 .continuativo carry over;29; bordo O bag mini;OBAGT002;FAS02;055;nero;black;
CodeBarre;OBAGT002-FAS04-134; O bag spring 2018 .continuativo carry over;30; bordo O bag mini;OBAGT002;FAS04;134;antracite;anthracite;
CodeBarre;OBAGT002-FAS04-039; O bag spring 2018 .continuativo carry over;30; bordo O bag mini;OBAGT002;FAS04;039;grigio;grey;
CodeBarre;HLESG000-ROS00-008; O bag spring 2018 .continuativo carry over;34; sacca interna zip O bag;HLESG000;ROS00;008;bianco;white;
CodeBarre;HLESG000-ROS00-055; O bag spring 2018 .continuativo carry over;34; sacca interna zip O bag;HLESG000;ROS00;055;nero;black;
CodeBarre;HLESG000-ROS00-054; O bag spring 2018 .continuativo carry over;34; sacca interna zip O bag;HLESG000;ROS00;054;naturale;natural;
CodeBarre;HLESG000-ROS00-009; O bag spring 2018 .continuativo carry over;34; sacca interna zip O bag;HLESG000;ROS00;009;blu;blue;
CodeBarre;OBAGS002-TES01-008; O bag spring 2018 .continuativo carry over;35; sacca interna zip O bag mini;OBAGS002;TES01;008;bianco;white;
CodeBarre;OBAGS002-TES01-055; O bag spring 2018 .continuativo carry over;35; sacca interna zip O bag mini;OBAGS002;TES01;055;nero;black;
CodeBarre;OBAGS002-TES01-054; O bag spring 2018 .continuativo carry over;35; sacca interna zip O bag mini;OBAGS002;TES01;054;naturale;natural;
CodeBarre;OBAGS002-TES01-009; O bag spring 2018 .continuativo carry over;35; sacca interna zip O bag mini;OBAGS002;TES01;009;blu;blue;
CodeBarre;OBAGS009-TES01-008; O bag spring 2018 .continuativo carry over;36; sacca interna zip O bag '50;OBAGS009;TES01;008;bianco;white;
CodeBarre;OBAGS009-TES01-055; O bag spring 2018 .continuativo carry over;36; sacca interna zip O bag '50;OBAGS009;TES01;055;nero;black;
CodeBarre;OBAGS009-TES01-039; O bag spring 2018 .continuativo carry over;36; sacca interna zip O bag '50;OBAGS009;TES01;039;grigio;grey;
CodeBarre;OBAGS009-TES01-084; O bag spring 2018 .continuativo carry over;36; sacca interna zip O bag '50;OBAGS009;TES01;084;testa di moro;dark brown;
CodeBarre;OBAGS010-TES26-054; O bag spring 2018 .continuativo carry over;37; sacca interna zip O city;OBAGS010;TES26;054;naturale;natural;
CodeBarre;OBAGS010-TES26-134; O bag spring 2018 .continuativo carry over;37; sacca interna zip O city;OBAGS010;TES26;134;antracite;anthracite;
CodeBarre;OBAGS019-TES26-055; O bag spring 2018 .continuativo carry over;38; sacca interna zip O square;OBAGS019;TES26;055;nero;black;
CodeBarre;OBAGP006-FAS01-006; O bag spring 2018 .continuativo carry over;42; pattina O pocket ecopelliccia;OBAGP006;FAS01;006;avorio;ivory;
CodeBarre;OBAGP006-FAS01-055; O bag spring 2018 .continuativo carry over;42; pattina O pocket ecopelliccia;OBAGP006;FAS01;055;nero;black;
CodeBarre;OCLKD001-MES03-008; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;008;bianco;white;
CodeBarre;OCLKD001-MES03-071; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;071;roccia;rock;
CodeBarre;OCLKD001-MES03-004; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;004;argento;silver;
CodeBarre;OCLKD001-MES03-063; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;063;ottanio;teal;
CodeBarre;OCLKD001-MES03-059; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;059;oceano;ocean;
CodeBarre;OCLKD001-MES03-041; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;041;grigio scuro;dark grey;
CodeBarre;OCLKD001-MES03-044; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;044;lime;lime;
CodeBarre;OCLKD001-MES03-086; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;086;tortora;dove-grey;
CodeBarre;OCLKD001-MES03-055; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;055;nero;black;
CodeBarre;OCLKD001-MES03-183; O bag spring 2018 .continuativo carry over;46; O clock meccanismo mirror;OCLKD001;MES03;183;viola;violet;
CodeBarre;OCLKD001-MES02-004; O bag spring 2018 .continuativo carry over;47; O clock meccanismo pave;OCLKD001;MES02;004;argento;silver;
CodeBarre;OCLKD001-MES02-020; O bag spring 2018 .continuativo carry over;47; O clock meccanismo pave;OCLKD001;MES02;020;bronzo;bronze;
CodeBarre;OCLKD001-MES02-061; O bag spring 2018 .continuativo carry over;47; O clock meccanismo pave;OCLKD001;MES02;061;oro;gold;
CodeBarre;OCLKD001-MES02-061; O bag spring 2018 .continuativo carry over;47; O clock meccanismo pave;OCLKD001;MES02;061;oro;gold;
CodeBarre;OCLKD001-MES02-004; O bag spring 2018 .continuativo carry over;47; O clock meccanismo pave;OCLKD001;MES02;004;argento;silver;
CodeBarre;OCLKD001-MES09-186; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;186;bianco mix;white mix;
CodeBarre;OCLKD001-MES09-059; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;059;oceano;ocean;
CodeBarre;OCLKD001-MES09-055; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;055;nero;black;
CodeBarre;OCLKD001-MES09-077; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;077;rubino;ocean;
CodeBarre;OCLKD001-MES09-086; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;086;tortora;dove-grey;
CodeBarre;OCLKD001-MES09-014; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;014;blu elettrico;electric blue;
CodeBarre;OCLKD001-MES09-039; O bag spring 2018 .continuativo carry over;48; O clock meccanismo crystal;OCLKD001;MES09;039;grigio;grey;
CodeBarre;OCLKD001-MES07-061; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;061;oro;gold;
CodeBarre;OCLKD001-MES07-004; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;004;argento;silver;
CodeBarre;OCLKD001-MES07-008; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;008;bianco;white;
CodeBarre;OCLKD001-MES07-055; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;055;nero;black;
CodeBarre;OCLKD001-MES07-013; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;013;blu capri;capri blue;
CodeBarre;OCLKD001-MES07-004; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;004;argento;silver;
CodeBarre;OCLKD001-MES07-041; O bag spring 2018 .continuativo carry over;49; O clock meccanismo numeri;OCLKD001;MES07;041;grigio scuro;dark grey;
CodeBarre;OCLKS007-SIS01-008; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;008;bianco;white;
CodeBarre;OCLKS007-SIS01-133; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;133;grigio chiaro;light grey;
CodeBarre;OCLKS007-SIS01-071; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;071;roccia;rock;
CodeBarre;OCLKS007-SIS01-059; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;059;oceano;ocean;
CodeBarre;OCLKS007-SIS01-041; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;041;grigio scuro;dark grey;
CodeBarre;OCLKS007-SIS01-055; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;055;nero;black;
CodeBarre;OCLKS007-SIS01-086; O bag spring 2018 .continuativo carry over;50; O clock cinturino silicone;OCLKS007;SIS01;086;tortora;dove-grey;
CodeBarre;OCLKD101-MES06-004; O bag spring 2018 .continuativo carry over;51; meccanismo great tone on;OCLKD101;MES06;004;argento;silver;
CodeBarre;OCLKD101-MES06-055; O bag spring 2018 .continuativo carry over;51; meccanismo great tone on;OCLKD101;MES06;055;nero;black;
CodeBarre;OCLKD101-MES06-008; O bag spring 2018 .continuativo carry over;51; meccanismo great tone on;OCLKD101;MES06;008;bianco;white;
CodeBarre;OCLKD101-MES06-020; O bag spring 2018 .continuativo carry over;51; meccanismo great tone on;OCLKD101;MES06;020;bronzo;bronze;
