055;nero;black;
371;latte;milk;
076;rosso;red;
055;nero;black;
371;latte;milk;
076;rosso;red;
055;nero;black;
371;latte;milk;
076;rosso;red;
371;latte;milk;
076;rosso;red;
055;nero;black;
055;nero;black;
371;latte;milk;
076;rosso;red;
055;nero;black;
371;latte;milk;
076;rosso;red;
055;nero;black;
076;rosso;red;
008;bianco;white;
527;nero/oro;black/gold;
055;nero;black;
076;rosso;red;
008;bianco;white;
055;nero;black;
076;rosso;red;
008;bianco;white;
008;bianco;white;
008;bianco;white;
258;beige;beige;
055;nero;black;
076;rosso;red;
076;rosso;red;
089;verde;green;
371;latte;milk;
371;latte;milk;
133;grigio chiaro;light grey;
055;nero;black;
089;verde;green;
008;bianco;white;
076;rosso;red;
055;nero;black;
389;argento;silver;
388;oro;gold;
076;rosso;red;
527;nero/oro;black/gold;
527;nero/oro;black/gold;
008;bianco;white;
077;rubino;ruby;
055;nero;black;
389;argento;silver;
388;oro;gold;
076;rosso;red;
008;bianco;white;
055;nero;black;
076;rosso;red;
